cnnaffinity,Smiles
0.0,[H]c1c([H])c(C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H])n([H])c(=O)c1[C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[C@@]1([H])[C@@]([H])([C@]([H])(SC(F)(F)F)N([H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])[C@@]1([H])C(=O)N([H])N([H])[H]
0.0,[H]c1nc([H])c(-c2c([H])c(Cl)c(N([H])c3c([H])c([H])c(F)c(C([H])([H])F)c3[H])c(C([H])([H])Sc3c([H])c([H])n([H])c(=O)c3[H])c2C([H])([H])C([H])([H])C([H])([H])N([H])[H])c([H])c1[H]
0.0,[H]ON(C(=O)C([H])=C([H])c1c([H])c([H])c(=O)n([H])c1N(c1c([H])c([H])c([H])c([H])c1[H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])O[H]
0.0,[H]ON([H])C(=O)C(=C([H])c1c([H])c(C([H])([H])C([H])([H])[H])c(=O)n(-c2nc3c([H])c([H])c([H])c([H])c3c(-c3c([H])nc(Cl)c([H])c3[H])c2[H])c1[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])O[H]
0.0,[H]ON([H])C(=O)C([H])=C(c1c([H])c([H])c(=O)n([H])c1[H])N1C([H])([H])C([H])([H])N(C([H])([H])C#Cc2nc(OC([H])([H])C([H])([H])N([H])[H])c([H])c([H])c2[H])C([H])([H])[C@]1([H])c1c([H])c([H])c([H])c2c([H])c([H])c([H])nc12
0.0,[H]c1sc(C(=O)c2c([H])c([H])c(C([H])([H])Sc3c([H])c(C([H])([H])N([H])C(=O)c4c([H])c([H])c([H])c([H])c4[H])n([H])c(=O)c3[H])c([H])c2Cl)c([H])c1[H]
0.0,[H]OP(=O)(O[H])c1nc(N([H])[H])nc(C([H])([H])C([H])([H])OC(=O)N([H])Sc2c([H])c([H])n([H])c(=O)c2[H])c1[H]
0.0,[H]c1nc(C#CC([H])([H])N([H])C(=O)C([H])([H])[C@]2([H])N(S(=O)(=O)c3c([H])c([H])c([H])c(C([H])([H])Sc4c([H])c([H])c([C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H])c(=O)n4[H])c3[H])C([H])([H])C([H])([H])OC2([H])[H])c([H])c([H])c1[H]
0.0,[H]OC([H])([H])C([H])([H])C([H])([H])c1c([H])c(F)c([H])c([C@@]([H])(C(=O)N([H])[H])C([H])([H])[C@@]([H])(c2c(-c3c([H])nc([H])c([H])c3[H])c([H])c([H])n([H])c2=O)C([H])([H])Br)c1[H]
0.0,[H]Sc1c([H])c(C(F)(F)c2nc3c([H])c(C(=O)N([H])[H])c([H])c(S[H])c3n2[H])n(-c2nnn([H])n2)c(=O)c1C(=O)N([H])N([H])[H]
0.0,[H]c1c([H])c(C([H])([H])N2C([H])([H])C([H])([H])N([H])C([H])([H])[C@]2([H])C([H])([H])N([H])C([H])([H])[H])c(N(C(=O)c2c([H])c([H])c([H])n([H])c2=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c([H])c1C([H])([H])[H]
0.0,[H]OC(=O)C([H])=C([H])C([H])([H])C([H])([H])C([H])([H])O[C@@]1([H])[C@]([H])(C([H])([H])C2([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])C([H])([H])C([H])([H])[C@]1([H])N([H])c1c([H])c([C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H])c(=O)n([H])c1[H]
0.0,[H]c1nn(C([H])([H])[H])c(-n2c([H])c([H])c(SN([H])C(=O)O[C@@]([H])(N([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])n3nc([H])c([H])c3[H])c([H])c2=O)c1[H]
0.0,[H]OC(=O)c1c([C@@]([H])(c2c([H])c(C([H])(C([H])([H])[H])C([H])([H])[H])c([H])c(=O)n2[H])C2([H])C([H])([H])C2([H])[H])c(C([H])([H])[H])nn1C(=O)N1C([H])([H])C([H])([H])C([H])([H])[C@]1([H])C(=O)OC([H])([H])[H]
0.0,[H]OC(=O)[C@]1([H])C([H])([H])[C@@]([H])(S(=O)(=O)N([H])[H])[C@]([H])(N([H])Sc2c([H])c(N=C=S)n([H])c(=O)c2[H])[C@@]1([H])c1c([H])nc(N([H])[H])nc1N([H])C(=O)c1c([H])nc([H])c([H])c1[H]
0.0,[H]c1c(N2C([H])([H])C([H])([H])O[C@@]([H])([C@]([H])(C(=O)N([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])c3nnc(C([H])([H])[H])o3)C([H])([H])N(C([H])([H])[H])C([H])([H])[H])C2([H])[H])c([H])c(=O)n([H])c1[H]
0.0,[H]c1c([H])c(Oc2c(SN([H])c3c([H])c([H])c(Cl)c([H])c3[H])c(-c3c([H])c([H])c(Cl)c(Cl)c3[H])c(N=C=S)n([H])c2=O)c([H])c([H])c1F
0.0,[H]OC(=O)c1c(C([H])(c2c([H])c([H])c([H])c(=O)n2[H])N([H])[C@@]([H])(C([H])([H])[H])[C@@]([H])(c2nc([H])nc([H])c2[H])C([H])([H])C(=O)O[H])c(C([H])([H])c2c([H])c([H])c(O[H])c([H])c2[H])nn1[H]
0.0,[H]OC([H])([H])C([H])([H])N([H])C(=O)[C@]([H])(Sc1c([H])c([H])n(C([H])([H])Oc2c([H])c([H])c([H])c([H])c2[H])c(=O)c1[H])c1c([H])c([H])c(C(=O)C([H])(C([H])([H])[H])C([H])([H])[H])c(Cl)c1[H]
0.0,[H]c1c([H])c(OC(F)(F)F)c(C([H])([H])C([H])([H])[C@]([H])(SC([H])([H])[H])N([H])[H])c([C@@]2([H])C([H])([H])C([H])([H])[C@@]([H])(Sc3c([H])c(N=C=S)n([H])c(=O)c3[H])C2([H])[H])c1[H]
0.0,[H]Sc1c(N([H])C(=O)c2c([H])c([H])c(OC([H])([H])[H])c([H])c2C([H])([H])N2[C@]([H])(c3c([H])c([H])c([H])c(N([H])[H])c3[H])C([H])([H])N([H])C([H])([H])[C@]2([H])C(=O)C([H])([H])[H])c([H])n([H])c(=O)c1[H]
0.0,[H]c1nc([H])c([C@]([H])(Cl)c2c([H])c([C@](C([H])([H])[H])(C([H])(F)F)C([H])([H])C([H])([H])c3c([H])nnc([H])c3[H])c(=O)n(-c3nc4c([H])c([H])c([H])c([H])c4c([H])c3[H])c2[H])nc1[H]
0.0,[H]c1nc(C([H])([H])c2c([H])c(F)c([H])c([C@]([H])(N3C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])C([H])([H])C3([H])[H])C([H])([H])[C@@]([H])(c3c([H])c([H])c([H])n([H])c3=O)C([H])([H])[H])c2[H])c([H])c([H])c1[H]
0.0,[H]N=[N+]=N[C@]([H])(C(=O)N1C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])C1([H])[H])c1nn([H])c(C(=O)O[H])c1C([H])([H])c1c([H])c([H])c([H])c(=O)n1[H]
0.0,[H]c1c([H])c(-c2c(S[C@]3([H])C([H])([H])C([H])([H])O[C@]([H])(C([H])([H])c4c([H])c([H])c5c([H])c([H])c([H])c([H])c5c4[H])C3([H])[H])c([H])c(=O)n(C([H])([H])N([H])C([H])([H])C([H])([H])[H])c2N=C=S)c([H])c(N([H])[H])c1[H]
0.0,[H]O[C@@]([H])(C#Cc1nc([H])c([H])c([H])c1[H])[C@]([H])(OSc1c([H])c([H])n([H])c(=O)c1C(=O)N([H])N([H])[H])c1nc2c([H])c(C(=O)N([H])[H])c([H])c([H])c2n1[H]
0.0,[H]OC([H])([H])[C@@]([H])(c1c([H])c([H])c([H])c([H])c1OC([H])([H])[H])N([H])C([H])([H])[C@]([H])(N(C(=O)c1c([H])c([H])c(OC([H])([H])[H])c([H])c1[H])c1c(S[H])c([H])c(=O)n([H])c1[H])C([H])([H])[C@@]([H])(C([H])([H])[H])C([H])([H])OC([H])(F)F
0.0,[H]ON=C([H])O[P@@](=O)(OC(=O)OC([H])([H])[H])[C@]1([H])C([H])([H])C([H])([H])[C@@]([H])(Cl)[C@]1([H])Sc1c([H])c(N=C=S)n(OC([H])([H])[H])c(=O)c1OC(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H]
0.0,[H]OC(=O)c1c([H])c([H])c([H])c([C@]([H])(c2c([H])c(S[H])c([H])c(=O)n2[H])C([H])([H])C(=O)N([H])OC([H])([H])OC([H])([H])[H])c1[H]
0.0,[H]c1nc([H])c(C([H])([H])[C@@]([H])([C@@]2([H])C([H])([H])N([H])C([H])([H])C2([H])[H])[C@@]([H])(c2c([H])c([H])c([H])n(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c2=O)C([H])([H])[H])c(S(=O)(=O)c2c([H])c([H])c([H])c([H])c2[H])n1
0.0,[H]c1oc([C@@]2([H])C([H])([H])C([H])([H])C([H])([H])[C@]2([H])N([H])C(=O)n2c([H])c(C([H])([H])C(=O)N([H])[H])c([H])c(N3C([H])([H])C([H])([H])C3([H])[H])c2=O)c([H])c1N([H])C(=O)C([H])([H])[C@@]([H])(c1c(C([H])([H])[H])noc1C([H])([H])[H])C([H])([H])[H]
0.0,[H]C#C[C@]([H])(Oc1c([H])c(Cl)c([H])c([H])c1P(=O)(O[H])O[H])C([H])([H])N([H])C(=O)c1c([H])c([H])c(=O)n(-c2c([H])c([H])c([H])n2[H])c1[H]
0.0,[H]N=[N+]=N[C@@]([H])(c1nn([H])c(C(=O)O[H])c1[C@@]([H])(OC([H])([H])C(=O)O[H])c1c([H])c([H])c([H])c(=O)n1[H])N([H])C(=O)[C@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])N([H])C(=O)C([H])([H])[H]
0.0,[H]Sc1c([H])c([H])n(-c2c([H])nc([H])c([H])c2[H])c(=O)c1C(=O)N([H])N(C([H])([H])OC([H])([H])c1c([H])c([H])c([H])c([H])c1C(=O)c1c([H])c([H])nc([H])c1[H])C([H])([H])C([H])([H])[H]
0.0,[H]c1c([H])c([H])n([H])c(=O)c1[C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[C@@]1([H])[C@@]([H])(c2nn([H])c([H])c2[H])[C@@]([H])(OC([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])[C@@]1([H])C(=O)N(N([H])[C@]1([H])C([H])([H])OC([H])([H])C1([H])[H])C([H])([H])C([H])([H])C([H])([H])N([H])[H]
0.0,[H]OC([H])([H])C([H])([H])N([H])C(=O)c1nc(-c2c([H])c([H])c3c(c2[H])OC([H])([H])O3)c(C([H])([H])C([H])([H])C([H])([H])C([H])([H])N([H])C(=O)c2c([H])c([H])c([H])n([H])c2=O)o1
0.0,[H]c1nc(C([H])([H])c2c([H])c([H])n([H])c(=O)c2[C@@]([H])(C([H])([H])OC([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])c([H])c([H])c1C([H])([H])C(=O)N([H])C([H])([H])C1([H])C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])C1([H])[H]
0.0,[H]OC(=O)C(O[H])=C([H])C(=O)C([H])([H])C([H])([H])[C@@]([H])(c1c([C@@]([H])(C(=O)N([H])N([H])[H])c2nc(OC([H])([H])[H])c([H])c([H])c2[H])c([H])c([H])n([H])c1=O)C([H])([H])[H]
0.0,[H]c1nc([H])c(C([H])([H])[C@]([H])(C(=O)OC([H])([H])C([H])([H])[H])N([H])C(=O)c2c(C(=O)N(C([H])([H])[H])C([H])([H])N([H])[H])c([H])c(=O)n([H])c2[H])c([H])c1OC([H])([H])[H]
0.0,[H]c1nc(OC([H])([H])[H])c([H])c([H])c1[C@]([H])(OC1([H])C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])C1([H])[H])C([H])([H])[C@@]([H])(c1c([H])c([H])c([H])n([C@]([H])(Oc2c([H])c([H])c([H])c([N+](=O)[O-])c2[H])c2c([H])c([H])c([H])c([H])c2[H])c1=O)C([H])([H])[H]
0.0,[H]ON([H])C(=O)C([H])([H])c1c([H])c(C([H])=C([H])C(=O)N(O[H])O[C@]([H])(N([H])C([H])([H])c2c([H])c([H])c(C(=O)N([H])C([H])([H])C([H])([H])C([H])([H])[H])c([H])c2[H])C([H])([H])N([H])[H])c([H])n([H])c1=O
0.0,[H]OC([H])([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[C@@]([H])(C([H])([H])[H])C([H])([H])[C@@]([H])(N(C(=O)c1c([H])c([H])c(OC([H])([H])[H])c([H])c1[H])c1c(S[H])c([H])c(=O)n([H])c1[H])N([H])C([H])([H])c1c([H])nc([H])c([H])c1[H]
0.0,[H]ON([H])C(=O)C(=C([H])c1c(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[C@]([H])(C([H])([H])[H])[C@@]2([H])C([H])([H])C([H])([H])O[C@]2([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c([H])c(=O)n([H])c1[H])C([H])([H])C([H])([H])N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H]
0.0,[H]O[C@]([H])(N([H])C(=O)c1c([H])c([H])c(OC([H])([H])[H])c([H])c1[H])C([H])([H])C([H])([H])N(OC([H])([H])C#N)C(=O)C([H])=C(c1nc([H])c([H])s1)c1c([H])c([H])c(=O)n([H])c1[H]
0.0,[H]c1c(S[C@@]([H])(C(=O)OC([H])([H])C([H])([H])N2C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])C2([H])[H])C(=O)N([H])C([H])([H])C([H])([H])OC([H])([H])[H])c([H])c(=O)n([H])c1[H]
0.0,[H]c1nc(C(F)(F)F)c([H])c([H])c1[C@@]([H])(ON(C(=O)n1c(C(=O)N([H])C([H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c([H])c1=O)C1([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])N([H])C([H])([H])c1c([H])c([H])c([H])c([H])c1[H]
0.0,[H]c1nc(C([H])([H])[C@@]([H])(Oc2c([H])c([H])c([H])c(Cl)c2[H])[C@@]([H])(c2c([H])c([H])c([H])n([H])c2=O)C([H])([H])[H])c(C(F)(F)F)c([H])c1[H]
0.0,[H]O[C@]([H])(c1c([H])c([H])c([H])c(-c2c([H])c(C(=O)N([H])[H])c([H])c(S(=O)(=O)C([H])([H])[H])c2[H])c1[H])n1c([H])c(-c2c([H])c([H])c(C#N)c([H])c2[H])c([H])c([C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H])c1=O
0.0,[H]OC([H])([H])C([H])([H])C([H])([H])N(OC([H])([H])C#N)C(=O)C([H])=C(C#N)c1c([H])c([H])c(=O)n([H])c1[C@]([H])(N([H])C([H])([H])C([H])([H])OC([H])([H])[H])C([H])([H])OC([H])([H])[H]
0.0,[H]c1c([H])c([H])c(C([H])([H])Sc2c([H])c([H])c([C@@]([H])(C([H])([H])[H])[C@]([H])(C([H])([H])N([H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])N([H])[C@@]3([H])C([H])([H])C([H])([H])[C@]([H])(OC([H])([H])C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H])C3([H])[H])c(=O)n2[H])c([H])c1[H]
0.0,[H]N=[N+]=N[C@]([H])(C(=O)N1C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])C1([H])[H])c1nn([H])c(C(=O)O[H])c1[C@]([H])(c1c([H])c([H])c(OC([H])([H])C([H])([H])[H])c([H])c1[H])c1c([H])c([H])c([H])c(=O)n1[H]
0.0,[H]c1nc(C([H])([H])C(=O)[C@@]2([H])C([H])([H])C([H])([H])C([H])([H])[C@]2([H])N(C(=O)n2c([H])c([H])c([H])c([H])c2=O)[C@]2([H])C([H])([H])OC([H])([H])C2([H])[H])n(C([H])([H])C([H])([H])C([H])([H])OC([H])([H])[H])c1[H]
0.0,[H]ON([H])C(=O)C([H])=C([H])c1c([H])c([H])c(=O)n(-c2nc3c([H])c([H])c([H])c([H])c3c([H])c2[H])c1C([H])([H])[C@@]([H])(Oc1c([H])c([H])c([H])c([H])c1[H])C([H])([H])C([H])([H])OC([H])([H])[H]
0.0,[H]c1nc(N([H])[H])nc(C([H])([H])[C@]([H])(c2c([H])c(C([H])([H])N([H])C([H])([H])N([H])[H])c([H])n([H])c2=O)C([H])([H])C([H])([H])c2c([C@@]3([H])C([H])([H])[C@@]3([H])N([H])[H])c([H])c([H])c3c([H])c(C(=O)c4c([H])c([H])c(F)c([H])c4[H])c([H])nc23)c1[H]
0.0,[H]Sc1c(N2C(=O)C([H])=C(c3nn(C([H])([H])[H])c(OC([H])([H])C([H])([H])C([H])([H])N4C([H])([H])C([H])([H])OC([H])([H])C4([H])[H])c3[H])C2=O)c([H])n(C([H])([H])N2C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])C2([H])[H])c(=O)c1Br
0.0,[H]c1nc(C([H])([H])C(=O)[C@@]2([H])C([H])([H])C([H])([H])C([H])([H])[C@]2([H])N([H])C(=O)n2c(C([H])([H])C([H])([H])N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])c([H])c([H])c([H])c2=O)n(C([H])([H])C([H])([H])C([H])([H])OC([H])([H])[H])c1[H]
0.0,[H]c1c(SOC([H])([H])C([H])([H])OC([H])([H])n2c([H])nc(C(=O)N([H])C3([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])c2[H])c(C(=O)N([H])N([H])[H])c(=O)n([H])c1[H]
0.0,[H]Oc1c([H])c([H])c([C@]([H])(C([H])([H])c2c([H])c([H])c([H])c3c(-c4c([H])c([H])c(Cl)c([H])c4[H])c([H])c([H])nc23)[C@@]([H])(c2c([H])c([H])c([H])n([H])c2=O)C([H])([H])[H])c([H])c1[H]
0.0,[H]OC([H])([H])c1c([H])c([H])c(-c2c([H])c([H])n([H])c(=O)c2[C@@]([H])(C([H])([H])c2c([H])c([H])c([H])c(C(=O)N([H])[H])c2[H])C([H])([H])[C@]([H])(c2c([H])c([H])c(N([H])C(=O)C([H])([H])[H])c([H])c2[H])C([H])([H])C([H])([H])N2C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c([H])c1[H]
0.0,[H]C#CC([H])([H])Oc1c([H])c(-c2c([H])c([H])n([H])c(=O)c2[C@@]([H])(C([H])([H])c2c([H])c([H])c([H])c(C(=O)N([H])[H])c2[H])C([H])([H])C([H])([H])[H])c([H])c([H])c1C([H])([H])O[H]
0.0,[H]c1c([H])c([H])c(-c2nc(C([H])([H])C(=O)[C@@]3([H])C([H])([H])C([H])([H])C([H])([H])[C@]3([H])N([H])C(=O)n3c([H])c([H])c([H])c([H])c3=O)n(C([H])([H])[H])c2[H])c(O[C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H])c1[H]
0.0,[H]c1c([H])c(C([H])([H])N([H])N([H])C(=O)c2c(SO[C@]3([H])C([H])([H])C([H])([H])N([H])C([H])([H])[C@@]3([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c([H])c([H])n(-c3nnn([H])n3)c2=O)c([H])c([H])c1C([H])([H])[H]
0.0,[H]OC(=O)[C@]([H])(c1c([H])c(F)c([H])c([C@]([H])(C(=O)c2c([H])c([H])c(Cl)c([H])c2[H])C([H])([H])C([H])([H])O[H])c1[H])C([H])([H])[C@@]([H])(c1c([H])c([H])c([H])n([H])c1=O)C([H])([H])[H]
0.0,[H]c1c([H])c(-c2c([H])c([H])c([H])c3c([H])c([H])c([H])c([H])c23)c(F)c(-n2c([H])c([H])c([H])c([C@]3([H])C([H])([H])[C@@]3([H])[C@]3([H])C([H])([H])OC([H])([H])C3([H])[H])c2=O)c1F
0.0,[H]Sc1c(-c2c([H])c([H])c(N(C([H])([H])[H])C([H])([H])C([H])([H])c3sc([H])c([H])c3[H])c([H])c2[H])c([H])n(-c2c([H])nc([H])c([H])c2[H])c(=O)c1C(=O)N([H])N([H])[H]
0.0,[H]OC(=O)c1c([H])c([H])c([H])c(N([H])C([H])([H])c2c([H])c([H])c([H])c(-c3c(S[H])c(C4([H])C([H])([H])C([H])([H])OC([H])([H])C4([H])[H])c([H])n([H])c3=O)c2[H])c1[H]
0.0,[H]c1c([H])c(S(=O)(=O)N([H])[H])c([H])c([H])c1C(N([H])[C@]1([H])N(c2c([H])c([H])n([H])c(=O)c2[H])C([H])([H])C([H])([H])OC1([H])[H])(C([H])([H])[H])C([H])([H])[H]
0.0,[H]N=C(N([H])[H])C([H])([H])[C@]([H])(c1c([H])c([H])c([H])n([H])c1=O)[C@]([H])(C([H])([H])OC([H])([H])[H])C([H])([H])c1c([H])c([H])c([H])c(F)c1[H]
0.0,[H]c1c(Br)c(C(=O)N2C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])C2([H])[H])c(C(=O)N([H])C([H])([H])[C@]([H])(c2c(C([H])([H])[H])noc2C([H])([H])[H])C([H])([H])C([H])([H])[H])c(=O)n1N([H])N([H])[H]
0.0,[H]ON([H])C(=O)C(=C(c1c([H])c([H])c(=O)n([H])c1[H])N1C([H])([H])[C@@]([H])(c2sc([H])nc2[H])N(C([H])([H])[H])[C@@]([H])(n2c([H])c([H])c([H])c2[H])C1([H])[H])c1c([H])c([H])c(C([H])(C([H])([H])[H])C([H])([H])[H])c([H])c1[H]
0.0,[H]C(C(=O)N(OC([H])([H])C#N)C([H])([H])[C@@]([H])(OC(=O)C([H])([H])[H])C([H])([H])ON([H])C(=O)N([H])C([H])([H])C([H])([H])[H])=C([H])c1c([H])c([H])c(=O)n([H])c1[H]
0.0,[H]ON([H])C(=O)C([H])=C(c1c([H])c([H])c(=O)n([H])c1[H])N1C([H])([H])C([H])([H])N(C([H])([H])C#Cc2nc([H])c([H])c([H])c2C(=O)N([H])C([H])([H])C2([H])C([H])([H])C2([H])[H])[C@@]([H])(N([H])[H])[C@]1([H])C([H])([H])[C@@]1([H])OC([H])([H])C([H])([H])C1([H])[H]
0.0,[H]ON([H])C(=O)C(=C([H])c1c(C([H])([H])[C@]([H])(c2c(OC([H])([H])[H])nc([H])c([H])c2[H])C([H])([H])C([H])([H])[C@@]([H])(OC([H])([H])C([H])([H])OC([H])([H])[H])C([H])([H])C([H])([H])[H])c([H])c(=O)n([H])c1[H])C([H])([H])C([H])([H])N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H]
0.0,[H]OC([H])([H])C([H])([H])N([H])C([H])([H])[C@@]([H])(Sc1c([H])c([C@@]([H])(C([H])([H])[H])[C@@]([H])(C([H])([H])C(=O)N2C([H])([H])C([H])([H])C([H])([H])C2([H])[H])C([H])([H])C(F)(F)F)c(=O)n([H])c1[H])C([H])([H])[H]
0.0,[H]c1nnc(N2C([H])([H])C([H])([H])[C@@]([H])(C([H])([H])F)C2([H])[H])c([H])c1[C@]([H])(N([H])C(=O)c1c([H])c(-c2c([H])c([H])c3c(c2[H])OC([H])([H])O3)c(=O)n([H])c1[H])C([H])([H])[H]
0.0,[H]Oc1c([H])c([H])c(-c2c([H])c([H])c([H])c([H])c2N(c2c(C([H])=C([H])C(=O)N(O[H])C([H])([H])C([H])([H])C([H])([H])O[H])c([H])c(-c3c([H])c([H])c([H])c([H])c3C(F)(F)F)c(=O)n2[H])C([H])([H])[H])c([H])c1O[H]
0.0,[H]c1nc(N([H])n2c([H])c([H])c([H])c([C@@]([H])(C([H])([H])[H])[C@]([H])(c3oc([H])c([H])c3[H])C([H])([H])c3c([H])c([H])c(Cl)c([H])c3[H])c2=O)c([H])c([H])c1[H]
0.0,[H]OC(=O)C([H])=C([H])[C@]1(N([H])C(=O)n2c([H])c([H])c([H])c([H])c2=O)C([H])([H])C([H])([H])C([H])([H])[C@]1([H])c1oc([H])c([H])c1[C@]1([H])[C@@]([H])(c2c([H])c([H])c([H])c([H])c2[H])[C@]1([H])N1C([H])([H])c2c([H])c([H])c([H])c([H])c2C([H])([H])C1([H])[H]
0.0,[H]c1nc([H])c(C([H])([H])C([H])([H])C([H])([H])C([H])([H])N([H])C(=O)c2c(N([H])C(=S)N([H])c3c([H])c([H])c([H])c([H])c3[H])c(-c3c([H])c([H])c(Br)c([H])c3[H])c(S(=O)(=O)C([H])([H])[H])n([H])c2=O)o1
0.0,[H]c1c([H])c(OC([H])([H])[H])c([H])c(C([H])([H])C([H])([H])C(=O)N([H])C([H])([H])c2c([H])c(N([H])C([H])([H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])c([H])n(C(=O)N([H])[C@@]3([H])C([H])([H])C([H])([H])C([H])([H])[C@]3([H])C(=O)C([H])([H])[H])c2=O)c1[H]
0.0,[H]c1c([H])c(N([H])C(=O)C([H])([H])C([H])([H])N2C([H])([H])C([H])([H])OC([H])([H])[C@]2([H])S(=O)(=O)C([H])([H])[H])c([H])c([C@]([H])(N([H])C(=O)C2([H])C([H])([H])C2([H])[H])N([H])C([H])([H])c2c([H])c([H])c(=O)n([H])c2[H])c1Cl
0.0,[H]OC([H])([H])C([H])([H])C([H])([H])C([H])([H])[C@](N([H])C(=O)C([H])([H])[C@@]([H])(N([H])C1([H])C([H])([H])C1([H])[H])[C@@]([H])(c1c(C([H])([H])c2nc([H])c([H])c([H])c2[H])c([H])c([H])n([H])c1=O)C([H])([H])[H])(C([H])([H])[H])C([H])([H])C([H])([H])N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H]
0.0,[H]OC([H])([H])C([H])([H])N1C([H])([H])C([H])([H])N([C@]2([H])OC([H])([H])C([H])([H])N(C([H])([H])C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])C([H])([H])[C@]3([H])OC([H])([H])C([H])([H])N(c4c(-c5c([H])nnc([H])c5[H])c([H])n([H])c(=O)c4[H])C3([H])[H])C2([H])[H])C([H])([H])C1([H])[H]
0.0,[H]OC(=O)c1c(C([H])(c2c([H])c([H])c([H])c(=O)n2[H])N([H])C([H])([H])C([H])([H])c2c([H])c([H])c([H])c([H])c2O[H])c([C@]([H])(c2nc(OC([H])([H])[H])c([H])c([H])c2[H])c2c([H])c([H])c(O[H])c([H])c2[H])nn1[H]
0.0,[H]OC([H])([H])[C@@]([H])(F)N([H])C([H])([H])C([H])([H])C(N([H])N(C(=O)c1c(SSC([H])([H])[H])c([H])c([H])n([H])c1=O)N([H])S(=O)(=O)C([H])([H])C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H]
0.0,[H]c1nc([H])c(-n2c([H])c(C(=O)N([H])[C@@](c3c([H])nnc([H])c3[H])(C([H])([H])[H])C(F)(F)F)c([H])c(-c3c([H])c([H])c4c(c3[H])OC([H])([H])O4)c2=O)s1
0.0,[H]OC([H])([H])C([H])([H])[C@@]([H])(c1c([H])c([H])c(N=C=S)n([C@]([H])(O[H])c2c([H])c(-c3c([H])c([H])c([H])c(C(F)(F)F)c3[H])c([H])c(N3C(=O)C([H])=C(n4nc([H])nc4[H])C3=O)c2[H])c1=O)C([H])([H])[H]
0.0,[H]ON([H])C(=O)C(=C([H])c1c([H])c([H])c(=O)n([H])c1[H])C([H])([H])[C@]([H])(C([H])([H])[H])C([H])([H])N1C([H])([H])C([H])([H])N(C([H])([H])C([H])([H])O[H])[C@]([H])(N2C([H])([H])C([H])([H])C([H])(N(C([H])([H])[H])C([H])([H])c3c([H])c([H])c(S(=O)(=O)N([H])[H])c([H])c3[H])C([H])([H])C2([H])[H])C1([H])[H]
0.0,[H]Oc1c([H])c([H])c(-c2sc(C(=O)c3c([H])c([H])c(C([H])([H])Sc4c([H])c([H])n([H])c(=O)c4-c4nnnn4[H])c([H])c3Cl)c([H])c2[H])c([H])c1O[H]
