cnnaffinity,Smiles
0.0,[H]ON([H])C(=O)C([H])=C(c1c([H])c([H])c(=O)n(-n2nc([H])nc2[H])c1[H])N1C([H])([H])C([H])([H])N(C([H])([H])[H])[C@]([H])(c2c([H])nn(C([H])([H])[H])c2[H])C1([H])[H]
0.0,[H]Sc1c(N([H])C(=O)c2c([H])c([H])c(OC([H])([H])[H])c([H])c2[H])c([H])n([H])c(=O)c1C(=O)N(c1c([H])c([H])c(-c2c([H])c([H])c([H])c(C([H])([H])N([H])[H])c2[H])c(N([H])C(=O)C([H])([H])[H])c1[H])C([H])(C([H])([H])[H])C([H])([H])[H]
0.0,[H]OC(=O)c1c(C([H])([H])c2c([H])c(N(C([H])([H])[H])C([H])([H])c3c([H])c([H])c([H])c([H])c3[H])c([H])c(=O)n2[H])c(C([H])([H])OC([H])([H])C([H])([H])C([H])([H])N2C([H])([H])C([H])([H])OC([H])([H])[C@]2([H])C([H])([H])C([H])([H])N([H])[H])nn1[H]
0.0,[H]Sc1c(-c2c([H])c([H])c([H])c(N([H])C(=O)N([H])[H])c2[H])c(N=C=S)n([H])c(=O)c1[C@]([H])(N([H])[H])C([H])([H])c1c(C([H])([H])[H])noc1C([H])([H])[H]
0.0,[H]c1nc(-c2c([H])c([H])c(OC([H])([H])C([H])([H])[H])c(C(=O)N([H])C([H])([H])c3c([H])c([H])c([H])c([H])c3[H])c2[H])oc1C([H])([H])C([H])([H])C([H])([H])C([H])([H])N([H])C(=O)c1c([H])c([H])c([H])n([H])c1=O
0.0,[H]c1nc([H])n(C([H])([H])c2c([H])c([H])n([H])c(=O)c2[C@@]([H])(C([H])([H])[H])[C@]([H])(C([H])([H])C(F)(F)F)[C@@]([H])(C(=O)c2sc([H])c([H])c2[H])C([H])([H])C([H])([H])N([H])C([H])([H])[H])c1[H]
0.0,[H]ON([H])C(=O)C(=C([H])c1c([H])c([H])c(=O)n(N([H])C([H])([H])[H])c1[H])C([H])([H])C([H])([H])N([C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C(=O)N([H])O[H])[C@]([H])(C([H])([H])[H])C1([H])C([H])([H])C([H])([H])C1([H])[H]
0.0,[H]c1c([H])c([H])c([C@]2([H])N([H])C([H])([H])[C@]([H])([C@]([H])(C([H])([H])C([H])([H])OC([H])([H])C([H])([H])[H])[C@@]([H])(c3c([H])c(-c4c([H])c([H])c(Cl)c([H])c4Cl)c([H])n([H])c3=O)C([H])([H])[H])[C@@]2([H])OC([H])([H])C([H])([H])[H])c(F)c1[H]
0.0,[H]c1c([H])c(C#N)c([H])c(-c2c([H])c(Cl)c(C([H])([H])C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H])c(C([H])([H])Sc3c([H])c([H])n([H])c(=O)c3[H])c2[H])c1[H]
0.0,[H]ON(C(=O)C(C(=O)N([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])=C([H])c1c([H])c([H])c(=O)n([H])c1[H])C([H])([H])C([H])([H])[C@]([H])(O[H])N1C([H])([H])C([H])([H])N(c2nc([H])c([H])c([H])c2[H])[C@@]([H])(c2nc(C([H])([H])[H])c([H])c([H])c2[H])C1([H])[H]
0.0,[H]OC(=O)C([H])([H])[C@]1([H])C([H])([H])C([H])([H])[C@@]([H])(N([H])C([H])([H])C([H])([H])Sc2c([H])c([C@@]([H])(C([H])([H])[H])[C@@]([H])(C([H])([H])[H])C([H])([H])C(F)(F)F)c(=O)n([H])c2[H])C1([H])[H]
0.0,[H]C([H])=C(C(=O)OC([H])([H])C([H])([H])Oc1c([H])c([H])c([H])c([H])c1[H])c1c([H])c(C([H])([H])Sc2c([H])c(N=C=S)n([H])c(=O)c2[H])c([H])c([H])c1C(F)(F)F
0.0,[H]Sc1c(N2C(=O)C([H])=C(C([H])([H])N3C([H])([H])C([H])([H])OC([H])([H])C3([H])[H])C2=O)c([H])n(-c2sc3c([H])c([H])c([H])c([H])c3c2[H])c(=O)c1[H]
0.0,[H]c1nc(N2C([H])([H])C([H])([H])N(c3c([H])c([H])c(C([H])([H])Sc4c([H])c([H])c([C@@]([H])(C([H])([H])[H])[C@]([H])(C(=O)OC([H])([H])[H])C([H])([H])[H])c(=O)n4[H])c([H])c3C([H])(F)F)C([H])([H])C2([H])[H])c([H])c([H])c1[H]
0.0,[H]C([H])=C([H])C([H])([H])O[C@@]([H])(C([H])([H])ON(C(=O)n1c([H])c([H])c([H])c([H])c1=O)[C@@]1([H])C([H])([H])C([H])([H])C([H])([H])[C@]1([H])C([H])([H])OC([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H]
0.0,[H]OC([H])([H])C([H])([H])C([H])([H])N(OC([H])([H])C#N)C(=O)C([H])=C(c1c([H])c([H])c(=O)n([H])c1[H])C([H])([H])[C@@]([H])(C([H])([H])c1c([H])c([H])c(C(F)(F)F)c([H])c1[H])C([H])([H])C([H])([H])C(=O)N([H])[H]
0.0,[H]c1c([H])c(N([H])C(=O)C([H])([H])C([H])([H])N2C([H])([H])C([H])([H])OC([H])([H])[C@]2([H])S(=O)(=O)C([H])([H])[H])c([H])c([C@]([H])(N([H])C(=O)C2([H])C([H])([H])C2([H])[H])N([H])C([H])([H])c2c([H])c([H])c(=O)n([H])c2[H])c1Cl
0.0,[H]c1c([H])c(F)c(OC([H])([H])[C@]([H])(OSc2c([H])c([H])n([H])c(=O)c2C(=O)N([H])N([H])[H])C([H])([H])[C@]([H])(OC([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H])N([H])C([H])([H])[H])c(F)c1[H]
0.0,[H]c1c([H])c([H])c(C([H])([H])c2c([H])c(C(=O)N([H])C([H])([H])[C@]([H])(c3nc4c([H])c([H])c([H])c([H])c4s3)C([H])([H])C([H])([H])[H])c(=O)n([H])c2[H])c(Cl)c1[H]
0.0,[H]c1c([H])c(-c2c([H])c(C(=O)N([H])[C@@]([H])(N([H])[C@]([H])(C([H])([H])N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])C3([H])C([H])([H])C3([H])[H])C([H])([H])[H])c([H])n([H])c2=O)c(C([H])([H])C([H])([H])C([H])([H])[H])c2c1OC([H])([H])O2
0.0,[H]OC(=O)C([H])([H])C([H])([H])[C@]([H])(C([H])([H])[H])[C@@]([H])(c1c(C([H])([H])c2nc([H])c([H])c([H])c2[H])c(N([H])C(=O)c2nc([H])c([H])c([H])c2[H])c([H])n([H])c1=O)C([H])([H])[H]
0.0,[H]C#CC([H])([H])OC(=O)C([H])([H])Sc1c([H])c(C(I)=C2SC(=S)N([H])C2=O)n(N([H])c2nc([H])c([H])s2)c(=O)c1[H]
0.0,[H]OC1([H])C([H])([H])C([H])([H])N([C@@]2([H])N([H])C([H])([H])C([H])([H])N(Sc3c([H])c([H])n(N4C([H])([H])C([H])([H])c5c([H])c([H])c([H])c([H])c5[C@@]4([H])c4c([H])c([H])c(C#N)c([H])c4[H])c(=O)c3[H])C2([H])[H])C([H])([H])C1([H])[H]
0.0,[H]OC(=O)[C@]([H])(c1c(-n2c([H])c(C([H])=C([H])C(=O)N(O[H])C(=O)N([H])C([H])([H])C([H])([H])O[H])c([H])c([H])c2=O)nc2c([H])c([H])c([H])c([H])c2c1[H])C([H])([H])[H]
0.0,[H]Sc1c(N([H])c2c([H])c([H])c(OC([H])([H])C([H])([H])n3c([H])nc(C(=O)C([H])([H])C4=C([H])C([H])([H])N([H])C([H])([H])C4([H])[H])c3[H])c([H])c2[H])c(N=C=S)n([H])c(=O)c1[H]
0.0,[H]C([H])=C([H])N(C(=O)n1c([H])c([H])c([H])c([H])c1=O)[C@@]1([H])C([H])([H])C([H])([H])C([H])([H])[C@]1([H])C(=O)C([H])([H])C([H])([H])N([H])C(=O)c1c([H])c([H])c([H])c([H])c1[H]
0.0,[H]Sc1c(N([H])C(=O)c2c([H])c([H])c(OC([H])([H])C([H])([H])N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])c(N(c3c([H])c([H])c([H])c([H])c3[H])C([H])([H])C([H])([H])C([H])([H])N3C([H])([H])C([H])([H])OC([H])([H])C3([H])[H])c2[H])c([H])n([H])c(=O)c1[H]
0.0,[H]OC([H])([H])c1c([H])c([H])c(C([H])([H])c2c([H])c([H])c(OC([H])([H])C([H])([H])C([H])([H])N(O[C@]([H])(C#N)O[H])C(=O)C([H])=C([H])c3c([H])c([H])c(=O)n([H])c3[H])c([H])c2C([H])([H])C(=O)N([H])N([H])[H])c([H])c1[H]
0.0,[H]OC([H])([H])C([H])([H])n1c([H])c([H])c(SC([H])([H])c2c([H])c([H])c([H])c(Cl)c2C([H])([H])N([H])[C@@]2([H])C([H])([H])C([H])([H])C([H])([H])[C@]2([H])S(=O)(=O)c2c([H])c([H])c([H])c([H])c2[H])c([H])c1=O
0.0,[H]OP(=O)(O[H])C(F)(F)[C@@]1([H])C([H])([H])C([H])([H])[C@@]([H])(N([H])C([H])([H])C([H])([H])[C@@]([H])(c2c([H])c([H])c(SC([H])([H])c3c([H])c([H])c([H])c([H])c3[H])n([H])c2=O)C([H])([H])[H])[C@]1([H])SC([H])([H])[H]
0.0,[H]c1nc(N([H])[H])nc(C([H])([H])C([H])([H])C([H])([H])C([H])([H])[C@]([H])(OC2([H])C([H])([H])C([H])([H])N([H])C([H])([H])C2([H])[H])N(C(=O)c2c([H])c(Br)c([H])n([H])c2=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c1[H]
0.0,[H]c1oc([C@@]2([H])C([H])([H])C([H])([H])N([C@@]([H])(N([H])C(=O)c3c(C([H])([H])N([H])C([H])([H])[H])c(OC([H])([H])[H])c([H])n([H])c3=O)C([H])([H])C([H])([H])C([H])([H])[H])[C@]([H])(c3c([H])c([H])c([H])c([H])c3[H])C2([H])[H])c([H])c1[H]
0.0,[H]OC([H])([H])C([H])([H])C([H])([H])N([H])C([H])([H])[C@]([H])(c1c([H])c([H])c([H])n([H])c1=O)C([H])([H])[C@]([H])(c1c([H])c([H])c(C#N)c([H])c1[H])c1c([H])c([H])c([H])c2c([H])c([H])c([H])nc12
0.0,[H]c1c(SN([H])C(=O)OC([H])([H])C([H])([H])[H])c(S(=O)(=O)N2C([H])([H])[C@@]([H])([C@@]3([H])C([H])([H])C([H])([H])[C@@]([H])(N([H])C([H])([H])[H])C3([H])[H])OC([H])([H])[C@@]2([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c(=O)n([H])c1[H]
0.0,[H]c1c(Br)c([H])n([H])c(=O)c1C(=O)N(C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])[C@]([H])(C([H])([H])N(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C(=O)N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C1=NC([H])([H])C([H])([H])N1[H]
0.0,[H]c1nn(C([H])([H])[H])c(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[C@@]([H])(N([H])C(=O)C([H])([H])[H])C([H])([H])c2c([H])c([H])c(=O)n(C(=O)N([H])C3([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])c2[H])c1[H]
0.0,[H]OC([H])([H])C([H])([H])N([H])C([H])([H])[C@@]([H])(c1c([H])c([H])c(=O)n(C(=O)N([H])C2([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c1-c1c([H])c([H])c([H])c(N([H])C(=O)C([H])([H])[H])c1[H])C([H])([H])N([H])C(=O)C([H])([H])[H]
0.0,[H]ON([H])C(=O)C([H])=C([H])N([H])n1c([H])c(-c2sc(Cl)c([H])c2[H])c(SC([H])([H])C(=O)OC([H])([H])[H])c(C([H])([H])N([H])C([H])([H])[H])c1=O
0.0,[H]OC([H])([H])C(C([H])([H])[H])(C([H])([H])[H])[C@]([H])(Sc1c([H])c([H])n([H])c(=O)c1C(=O)OC([H])([H])c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c(C([H])=O)c(Cl)c1[H]
0.0,[H]c1c(SN([H])C(=O)O[C@]([H])(OC([H])([H])C([H])([H])[H])C([H])([H])[H])c(S(=O)(=O)N2C([H])([H])C([H])([H])OC([H])([H])[C@]2([H])C(=O)N([H])C2([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c(=O)n([H])c1[H]
0.0,[H]OC(=O)C([H])=C([H])[C@]1(N([H])C(=O)n2c([H])c([H])c([H])c([H])c2=O)C([H])([H])C([H])([H])C([H])([H])[C@]1([H])c1oc([H])c(C([H])([H])C([H])([H])N([H])[H])c1[C@@]1([H])C([H])([H])[C@]1([H])c1c([H])c([H])c([H])c([H])c1[H]
0.0,[H]C#CC([H])([H])OC(C(=O)N(O[H])C([H])([H])C([H])([H])C([H])([H])O[H])=C([H])c1c([H])c([H])c(=O)n([C@]([H])(c2c(C([H])([H])[H])nn([H])c2C(=O)O[H])C([H])([H])c2nc([H])c([H])c([H])c2[H])c1[H]
0.0,[H]OC([H])([H])[C@]([H])(OSc1c([H])c([H])n([H])c(=O)c1C(=O)N([H])N([H])C([H])([H])N([H])C([H])([H])[H])C([H])([H])N([H])C(=O)c1c([H])c([H])c([H])c([H])c1-c1c([H])c([H])c([H])c(Br)c1[H]
0.0,[H]ON(C(=O)C([H])=C(c1oc2c(-c3c([H])c([H])c(OC([H])([H])[H])c([H])c3OC([H])([H])[H])c([H])c([H])c([H])c2c1[H])c1c([H])c([H])c(=O)n([H])c1C([H])([H])O[H])C([H])([H])[C@@]([H])(C(=O)N([H])C1([H])C([H])([H])C1([H])[H])C([H])([H])O[H]
0.0,[H]c1nc(-n2c(C([H])([H])C(=O)N(C([H])([H])[H])C([H])([H])c3nc([H])c([H])n3C([H])([H])[H])c([H])c([H])c([C@](C([H])([H])[H])(C([H])(F)F)C([H])([H])C([H])([H])[H])c2=O)n([H])c1[H]
0.0,[H]OC([H])([H])C([H])([H])C([H])([H])N(OC([H])([H])C#N)C(=O)C([H])=C([H])c1c([H])c([H])c(=O)n([H])c1C([H])([H])N([H])C([H])([H])[C@]([H])(c1c([H])c([H])c([H])c(-c2nnnn2[H])c1[H])C([H])([H])[H]
0.0,[H]c1c([H])c([H])c([C@@]2([H])C([H])([H])C([H])([H])C([H])([H])[C@]2([H])N([H])C(=O)n2c([H])c(C([H])([H])C([H])([H])N([H])C(=O)C([H])([H])[H])c([H])c([H])c2=O)c(C#N)c1[H]
0.0,[H]Sc1c([H])c([H])n(N2C([H])([H])C([H])([H])c3c([H])c([H])c([H])c([H])c3[C@@]2([H])c2nnn([H])n2)c(=O)c1N([H])C([H])([H])C([H])([H])OC([H])([H])[H]
0.0,[H]ON(C(=O)C([H])=C([H])c1c(C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c([H])c(=O)n([H])c1[H])C([H])([H])C([H])([H])C([H])([H])O[C@]([H])(c1nc(OC([H])([H])[H])c([H])c([H])c1[H])[C@]([H])(C(=O)N([H])C([H])([H])C1([H])C([H])([H])C1([H])[H])N(C([H])([H])[H])C([H])([H])[H]
0.0,[H]SC([H])([H])C([H])([H])C([H])([H])OC([H])([H])[C@]([H])(c1c(C([H])([H])c2nc([H])c([H])c(C([H])([H])C(=O)N([H])C([H])([H])[H])c2[H])c([H])c([H])n([H])c1=O)C([H])([H])C([H])([H])C(=O)N([H])[H]
0.0,[H]c1c([H])c(C([H])([H])[C@]2([H])C([H])([H])C([H])([H])[C@]([H])(I)C([H])([H])C2([H])[H])c(F)c(-n2c([H])c([H])c([H])c(C3([H])C([H])([H])C3([H])[H])c2=O)c1F
0.0,[H]OC([H])([H])C1([H])C([H])([H])C([H])([H])N(c2c([H])c([H])c3c(c2C([H])([H])Cl)[C@](c2nnn([H])n2)(N([H])C(=O)c2sc([H])c([H])c2[H])N(n2c([H])c([H])c(S[H])c([H])c2=O)C([H])([H])C3([H])[H])C([H])([H])C1([H])[H]
0.0,[H]Sc1c([H])c([H])n(-c2nnn([H])n2)c(=O)c1C(=O)N(N([H])[H])[C@@]([H])(N1C([H])([H])C([H])([H])N(C([H])([H])N([H])N([H])[H])[C@]([H])(N([H])C([H])([H])C([H])([H])N([H])[H])C([H])([H])C1([H])[H])C(F)(F)F
0.0,[H]OC([H])([H])C([H])([H])OSc1c(-c2c([H])c([H])c(S(=O)(=O)C([H])([H])[H])c([H])c2[H])c([H])n([C@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H])c(=O)c1C(=O)N([H])N([H])C([H])([H])C([H])([H])O[H]
0.0,[H]Oc1c([H])c(Cl)c([H])c([H])c1O[C@]1([H])C([H])([H])N(C([H])([H])C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])C([H])([H])[C@]2([H])OC([H])([H])C([H])([H])N(c3c([H])c([H])n([H])c(=O)c3[H])C2([H])[H])[C@]([H])(C([H])([H])C(=O)OC([H])([H])[H])C1([H])[H]
0.0,[H]Sc1c(N([H])c2c([H])c([H])c(OC([H])([H])[H])c(OC([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])OC([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H])c2[H])c(N=C=S)n([H])c(=O)c1OC([H])([H])C([H])([H])F
0.0,[H]c1c([H])c(C([H])([H])Sc2c([H])c(C([H])([H])OC([H])([H])C([H])([H])[H])n([H])c(=O)c2C(=O)N([H])N([H])N([H])c2c([H])c([H])c(C([H])([H])[H])c([H])c2[H])c([H])c(Cl)c1Cl
0.0,[H]OC(=O)[C@]1([H])C([H])([H])[C@@]([H])(S(=O)(=O)N([H])[H])[C@]([H])(N([H])Sc2c([H])c(N=C=S)n([H])c(=O)c2[H])[C@@]1([H])c1c([H])nc(N([H])[H])nc1[H]
0.0,[H]OC(=O)C([H])([H])[C@@]([H])(C([H])([H])[H])[C@@]([H])(c1c(C([H])([H])c2nc([H])c(N([H])C(=O)c3c([H])c([H])c([H])c([H])c3N([H])c3c([H])c([H])c(F)c([H])c3[H])c([H])c2[H])c([H])c([H])n([H])c1=O)C([H])([H])OC([H])([H])C([H])([H])[H]
0.0,[H]OC(C([H])([H])[H])(C([H])([H])[H])[C@]([H])(C([H])([H])O[C@@]([H])(C([H])([H])N([H])C([H])([H])C([H])([H])[H])[C@@](c1c([H])c([H])c([H])n([H])c1=O)(C([H])([H])[H])C([H])(F)F)C([H])([H])N1C([H])([H])C([H])([H])O[C@@]([H])(c2c([H])c([H])c([H])c(C(=O)N([H])[H])c2[H])C1([H])[H]
0.0,[H]Sc1c(-c2c([H])c([H])c(N([H])c3nc([H])c([H])c([H])c3C(=O)N3C([H])([H])C([H])([H])C([H])([H])C3([H])[H])c(N([H])[H])c2[H])c(N=C=S)n([H])c(=O)c1[H]
0.0,[H]Sc1c(N(c2c([H])c([H])c(O[C@@]([H])(C#Cc3c([H])nc([H])c([H])c3[H])N([H])c3c([H])nc([H])c([H])c3[H])c([H])c2[H])N([H])C([H])([H])C([H])([H])OC([H])([H])[H])c(N=C=S)n([H])c(=O)c1[H]
0.0,[H]c1nc(N([H])n2c([H])c([H])c([H])c([C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])N3C([H])([H])C([H])([H])N(C(=O)C([H])([H])N([H])c4c([H])c([H])c(OC([H])([H])[H])c([H])c4[H])C([H])([H])C3([H])[H])c2=O)c([H])c([H])c1[H]
0.0,[H]Oc1c([H])c([H])c(-c2nc([H])oc2C([H])([H])C([H])([H])C([H])([H])C([H])([H])N([H])C(=O)c2c(-c3c([H])c([H])c([H])c(C([H])([H])O[H])c3[H])c(-c3c([H])c([H])c(OC([H])([H])[H])c([H])c3OC([H])([H])[H])c([H])n([H])c2=O)c([H])c1[H]
0.0,[H]ON([H])C(=O)C([H])=C(c1c([H])c([H])c(=O)n([H])c1[H])N1C([H])([H])C([H])([H])N(C([H])([H])[H])[C@@]([H])(c2c([H])c([H])c([H])c(C([H])([H])c3c([H])c4c([H])c([H])c([H])c([H])c4n3[H])c2[H])C1([H])[H]
0.0,[H]Sc1c(N2C(=O)C([H])=C(N3C([H])([H])C([H])([H])C([H])([H])[C@@]([H])(C(=O)N([H])C([H])([H])C([H])([H])c4c([H])c([H])c([H])c([H])c4[H])C3([H])[H])C2=O)c([H])n([H])c(=O)c1Br
0.0,[H]Oc1c([H])c([H])c([H])c(N([H])c2c([H])c([H])c([H])c(-c3c(SC4([H])C([H])([H])C([H])([H])OC([H])([H])C4([H])[H])c([H])c(=O)n(P(=O)(O[H])O[H])c3N=C=S)c2[H])c1[H]
0.0,[H]OC(=O)c1c(C([H])([H])c2c(C(=O)c3c([H])c([H])c([H])c([H])c3[H])c(-c3nc([H])nc([H])c3[H])c([H])c(=O)n2[H])c(C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])O[H])nn1Oc1c([H])c([H])c(O[H])c([H])c1[H]
0.0,[H]OC(=O)c1c(C([H])([H])c2c([H])c([H])c([H])c(=O)n2[H])c([C@]([H])(OC([H])([H])C([H])([H])C([H])([H])N2C([H])([H])C([H])([H])O[C@]([H])(C([H])([H])C3([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])C2([H])[H])N2C(=O)C([H])=C([H])C2=O)nn1[H]
0.0,[H]C#CSc1c([H])c([H])n(N2C([H])([H])C([H])([H])c3c([H])c([H])c(N4C([H])([H])C([H])([H])C([H])(C([H])([H])O[H])C([H])([H])C4([H])[H])c(C([H])([H])Cl)c3[C@@]2([H])c2nnn([H])n2)c(=O)c1[H]
0.0,[H]c1nc(-n2c(C([H])([H])C(=O)N(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c([C@](C([H])([H])[H])(C([H])(F)F)C([H])([H])C([H])([H])[H])c2=O)n([H])c1[H]
0.0,[H]O[C@]([H])(OC([H])([H])C([H])([H])[H])C([H])([H])[C@@]([H])(c1c([H])c([H])c([H])n([C@]([H])(O[H])c2c([H])c([H])c([H])c(C([H])([H])c3nc(C([H])([H])N([H])C([H])([H])c4c([H])c([H])c([H])c([H])c4[H])n([H])c3[H])c2[H])c1=O)C([H])([H])[H]
0.0,[H]ON([H])C(=O)C([H])([H])[C@](C([H])([H])[H])(C([H])([H])O[H])[C@]([H])(n1c([H])nc([H])c1[H])C([H])([H])[C@@](c1c([H])c([H])c([H])n(OC(=O)C([H])([H])[H])c1=O)(C([H])([H])[H])C([H])(F)F
0.0,[H]O[C@]([H])(c1c([H])c([H])c([H])c(N([H])C([H])([H])C([H])([H])[C@]([H])(C([H])([H])[H])C([H])([H])c2c([H])c([H])c(F)c([H])c2[H])c1[H])n1c([H])c([H])c([H])c([C@@]([H])(C([H])([H])[H])[C@]([H])(C([H])([H])[H])S(=O)(=O)N([H])[H])c1=O
0.0,[H]Sc1c(OC([H])([H])[C@]([H])(C([H])([H])N2C([H])([H])C([H])([H])C([H])([H])C2([H])[H])C([H])([H])C([H])([H])N([H])[H])c([H])n(-c2c([H])nc([H])c([H])c2[H])c(=O)c1C(=O)N([H])N([H])[H]
0.0,[H]N=[N+]=Nc1c(SN([H])C(=O)OC([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c([H])c([H])n(-c2c([H])c(C(=O)c3sc([H])c([H])c3[H])nn2C([H])([H])[H])c1=O
0.0,[H]O[C@]([H])(c1c([H])c([H])c([H])c(N([H])C([H])([H])C([H])([H])C([H])([H])[C@@]([H])(C(=O)N([H])[H])c2sc([H])c([H])c2[H])c1[H])n1c([H])c([H])c([H])c([C@@]([H])(C([H])([H])[H])[C@]([H])(C([H])([H])[H])S(=O)(=O)N([H])[H])c1=O
0.0,[H]c1nc(C#C[C@]([H])(c2c([H])c([H])c(=O)n([H])c2[H])N([H])C([H])([H])c2c([H])c(C#N)c([H])c([H])c2Cl)c([H])c([H])c1-c1c([H])c(C([H])([H])N([H])[H])c([H])c([H])c1C([H])(F)F
0.0,[H]c1nc([H])c([H])c(-c2c([H])c([H])n([H])c(=O)c2[C@@]([H])(C([H])([H])[H])[C@]([H])(C([H])([H])C(F)(F)F)C([H])([H])C([H])([H])N([H])OC([H])([H])C2([H])C([H])([H])C2([H])[H])n1
0.0,[H]OC(=O)C([H])=C([H])c1c([H])c(C#N)c([H])c([H])c1[C@]([H])(c1c([H])c([H])c([H])c2c([H])c([H])c([H])nc12)C([H])([H])[C@@]([H])(c1c([H])c([H])c([H])n([H])c1=O)C([H])([H])[H]
0.0,[H]ON([H])C(=O)C([H])=C([H])c1c([H])c(N(C([H])([H])[H])C([H])([H])c2c([H])c([H])c([C@@]3([H])C([H])([H])N(C(=O)c4c([H])c([H])c(F)c([H])c4[H])[C@]([H])(N([H])C([H])([H])C([H])([H])[H])C3([H])[H])c([H])c2[H])c(=O)n([H])c1[H]
0.0,[H]OC(=O)c1c([H])c(Cl)c([H])c([C@]([H])(O[H])C(C([H])([H])[H])(C([H])([H])[H])[C@]([H])(n2c([H])nc([H])c2[H])C([H])([H])[C@@](c2c([H])c([H])c([H])n([H])c2=O)(C([H])([H])[H])C([H])(F)F)c1[H]
0.0,[H]ON([H])C(=O)C([H])=C(c1c([H])c([H])c(=O)n([H])c1[H])N1C([H])([H])C([H])([H])N(C([H])([H])c2oc([H])c([H])c2[H])[C@@]([H])(c2nc([H])c([H])c([H])c2C([H])([H])[H])C1([H])[H]
0.0,[H]O[C@]([H])([C@@]([H])(c1c([H])c(Cl)c([H])c(Cl)c1[H])N([H])[H])[C@]([H])(OSc1c([H])c([H])n([H])c(=O)c1C(=O)N([H])N([H])c1c([H])c([H])c([H])c([H])c1Cl)C([H])([H])C([H])([H])N([H])C([H])([H])[H]
0.0,[H]OC(=O)C([H])([H])O[C@]1([H])N(C([H])([H])C([H])([H])c2c(SN([H])C(=O)OC([H])([H])C([H])([H])[H])c([H])c(=O)n(-c3c([H])c([H])nn3C([H])([H])[H])c2[H])C([H])([H])[C@]([H])(C([H])([H])C([H])=C([H])[H])C1([H])[H]
0.0,[H]OC(=O)[C@@]([H])(N([H])[H])C([H])([H])N(C(=O)c1c([H])c([H])n([H])c(=O)c1[C@@]([H])(C([H])([H])[H])C([H])([H])[C@]([H])(c1nc([H])c([H])c([H])c1C(F)(F)F)S(=O)(=O)C([H])([H])[H])C([H])([H])C([H])([H])OC([H])([H])[H]
0.0,[H]c1oc(C(=O)c2c([H])c([H])c(C#N)c([H])c2-c2c([H])c(Cl)c([H])c(C([H])([H])Sc3c([H])c([H])n([H])c(=O)c3[H])c2[H])c([H])c1[H]
0.0,[H]O[C@]([H])(c1c([H])c([H])c([H])c([H])c1C1([H])C([H])([H])C1([H])[H])n1c(N([H])S(=O)(=O)N([H])[H])c([H])c([H])c([C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])ON2C([H])([H])C([H])([H])OC([H])([H])C2([H])[H])c1=O
0.0,[H]ON([H])C(=O)C(=C([H])c1c(C([H])([H])C([H])([H])C([H])([H])[C@]([H])(OC([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])[H])c([H])c(=O)n([H])c1[H])C([H])([H])C([H])([H])N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])N([H])[H]
0.0,[H]OC(=O)C([H])([H])OSc1c(-c2c([H])c([H])c(Cl)c(Cl)c2[H])c(N=C=S)n(N([H])C([H])([H])c2c([H])c([H])nc([H])c2[H])c(=O)c1[H]
0.0,[H]N=[N+]=N[C@]([H])(C(=O)N1C([H])([H])C([H])([H])N(C([H])([H])[H])[C@@]([H])(c2c([H])c([H])c([H])c([H])c2F)C1([H])[H])c1nn([H])c(C(=O)O[H])c1C([H])([H])c1c([H])c([H])c([H])c(=O)n1[H]
